num_filters,smi_filter_len,prot_filter_len,embedding_dim,train_0,train_1,train_2,train_3,train_4,val_0,val_1,val_2,val_3,val_4,train_mean,train_std,val_mean,val_std
16,3,4,128,0.05992652103304863,0.03583565726876259,0.04873499646782875,0.046762943267822266,0.03639673814177513,0.17982982099056244,0.16198572516441345,0.17927739024162292,0.17084349691867828,0.16933181881904602,0.045531371235847475,0.008904478795253955,0.17225365042686464,0.0066736377404237835
16,3,6,128,0.036827441304922104,0.05824162811040878,0.04357526823878288,0.02907501347362995,0.035347361117601395,0.17124336957931519,0.16996583342552185,0.17868579924106598,0.15972678363323212,0.1742427945137024,0.04061334244906902,0.009947121213131408,0.1707729160785675,0.0062855950745028125
16,4,4,128,0.04014001041650772,0.06103777512907982,0.06071143224835396,0.044237762689590454,0.032933518290519714,0.189568430185318,0.17730951309204102,0.18040916323661804,0.18021443486213684,0.17166200280189514,0.047812099754810336,0.011263394644109585,0.17983270883560182,0.005803261815301435
16,4,6,128,0.04755406826734543,0.03788954019546509,0.03705499693751335,0.030959874391555786,0.042058754712343216,0.1912972778081894,0.16456496715545654,0.170307457447052,0.16567166149616241,0.16599218547344208,0.03910344690084457,0.005516055396682429,0.17156670987606049,0.010057160100610656
32,3,4,128,0.037221454083919525,0.03118669055402279,0.033162329345941544,0.04293256998062134,0.04271567240357399,0.16759724915027618,0.15861952304840088,0.16084225475788116,0.17345918715000153,0.1594373881816864,0.03744374327361584,0.004805228023945257,0.16399112045764924,0.005694810665895458
32,3,6,128,0.029143795371055603,0.0341968797147274,0.030663691461086273,0.029823176562786102,0.03833742439746857,0.16847571730613708,0.1511693000793457,0.1638888567686081,0.1569606363773346,0.17526701092720032,0.03243299350142479,0.0034273604211874464,0.16315230429172517,0.008456671851891095
32,4,4,128,0.03746409714221954,0.034603144973516464,0.03921951353549957,0.044613637030124664,0.04154602065682411,0.17430858314037323,0.16040939092636108,0.17285068333148956,0.16358955204486847,0.16557961702346802,0.03948928266763687,0.0034216274534622235,0.16734756529331207,0.005368922532794758
32,4,6,128,0.030665645375847816,0.0324428454041481,0.035104524344205856,0.04098944738507271,0.0382782481610775,0.16903096437454224,0.15695324540138245,0.1727537214756012,0.18093347549438477,0.1604749709367752,0.035496142134070395,0.0037610158434042856,0.16802927553653718,0.008597535787099425
