num_filters,smi_filter_len,prot_filter_len,embedding_dim,train_0,train_1,train_2,train_3,train_4,val_0,val_1,val_2,val_3,val_4,train_mean,train_std,val_mean,val_std
16,3,4,128,0.04038012772798538,0.0649590939283371,0.07234606891870499,0.05172453448176384,0.05399938300251961,0.2764189839363098,0.3448982834815979,0.3402915596961975,0.2903694212436676,0.35604116320610046,0.05668184161186218,0.011058004130545175,0.32160388231277465,0.03192194018757572
16,3,6,128,0.042414065450429916,0.055860038846731186,0.05384618416428566,0.03755800798535347,0.05899802967905998,0.292644739151001,0.3391450047492981,0.3523688316345215,0.28522610664367676,0.35839593410491943,0.04973526522517204,0.008271600471419272,0.32555612325668337,0.03063234124607649
16,4,4,128,0.04986003786325455,0.04683190956711769,0.06807465851306915,0.05775736644864082,0.11912818253040314,0.2981964349746704,0.36291205883026123,0.32942765951156616,0.2973587214946747,0.39952194690704346,0.06833043098449706,0.02644090966870424,0.3374833643436432,0.039277852265904446
16,4,6,128,0.04553599655628204,0.0904640182852745,0.059602152556180954,0.08343001455068588,0.06920424103736877,0.3066224753856659,0.35844579339027405,0.32815107703208923,0.31666111946105957,0.3812468945980072,0.06964728459715844,0.016160168456550578,0.3382254719734192,0.02765851886446953
32,3,4,128,0.03161295875906944,0.03293353691697121,0.050393350422382355,0.03408293426036835,0.05499899014830589,0.28007498383522034,0.33113542199134827,0.3211810290813446,0.27938055992126465,0.3529869019985199,0.04080435410141945,0.009849320170621552,0.31295177936553953,0.029014089382863834
32,3,6,128,0.0491621308028698,0.09774854779243469,0.04059654474258423,0.030022678896784782,0.06546882539987564,0.2940152585506439,0.3469351828098297,0.3104615807533264,0.273223340511322,0.3794582188129425,0.05659974552690983,0.02362052295978696,0.32081871628761294,0.03797808967929695
32,4,4,128,0.040813665837049484,0.06556813418865204,0.04751824587583542,0.04958996921777725,0.053700704127550125,0.2998332381248474,0.3365374803543091,0.3370295464992523,0.314033180475235,0.36374208331108093,0.05143814384937286,0.008202885938822603,0.33023510575294496,0.02188779492654887
32,4,6,128,0.07294941693544388,0.06250747293233871,0.0551573783159256,0.028397850692272186,0.07750162482261658,0.3128482401371002,0.34796932339668274,0.3083491623401642,0.2943166494369507,0.3672349750995636,0.05930274873971939,0.017320494911804197,0.3261436700820923,0.027096961811219934
